City.Code,City,Metro,County,State,Population.Rank,January.2017
24851,Geneseo,Davenport,Henry,IL,4425,1340
25493,Lambertville,Monroe,Monroe,MI,4426,1137
56915,Rocky Point,Wilmington,Pender,NC,4427,1129
244490,Huntington,Washington,Fairfax,VA,4428,1808
14903,Audubon,Philadelphia,Camden,NJ,4429,1581
49960,Sellersville,Philadelphia,Bucks,PA,4430,1619
44434,Cape Canaveral,Melbourne,Brevard,FL,4431,1421
5057,Hanover,Baltimore,Anne Arundel,MD,4432,2190
4727,Fleetwood,Reading,Berks,PA,4433,1334
33074,New Hyde Park,New York,Nassau,NY,4434,2998
399075,Maidencreek Township,Reading,Berks,PA,4435,1471
28446,East Rutherford,New York,Bergen,NJ,4436,2121
45705,Hebron,Chicago,Porter,IN,4437,1489
396636,O'Hara Township,Pittsburgh,Allegheny,PA,4438,1746
39879,Morro Bay,San Luis Obispo,San Luis Obispo,CA,4439,2406
399048,South Abington Township,Scranton,Lackawanna,PA,4440,1297
5840,Matawan,New York,Monmouth,NJ,4441,2290
9147,Port Jervis,New York,Orange,NY,4442,1399
4365,Diberville,Gulfport,Harrison,MS,4443,930
47635,Seward,Lincoln,Seward,NE,4444,1295
32845,Middletown,Harrisburg,Dauphin,PA,4445,1037
9039,Norfolk,Boston,Norfolk,MA,4446,2661
20586,Southborough,Worcester,Worcester,MA,4447,3109
35579,Fairfield,Birmingham,Jefferson,AL,4448,748
11724,Greenville,,Butler,AL,4449,899
54032,Quakertown,Philadelphia,Bucks,PA,4450,1323
30337,Ballston,Albany,Saratoga,NY,4451,1889
25556,Leonardtown,California-Lexington Park,Saint Marys,MD,4452,1697
45082,Edgewater Park,Philadelphia,Burlington,NJ,4453,1687
22932,Westampton,Philadelphia,Burlington,NJ,4454,1887
56628,Scappoose,Portland,Columbia,OR,4455,1638
13061,Oak Brook,Chicago,Du Page,IL,4456,3902
22622,Willows,,Glenn,CA,4457,1251
24969,Gridley,Chico,Butte,CA,4458,1163
118875,West Athens,Los Angeles,Los Angeles,CA,4459,2359
19040,Litchfield,,Meeker,MN,4460,1179
47316,Red Oak,Dallas-Fort Worth,Ellis,TX,4461,1519
123825,Callaway,Panama City,Bay,FL,4462,1145
49991,Woodbury,New York,Nassau,NY,4463,4722
6127,Nazareth,Allentown,Northampton,PA,4464,1449
48625,Canton,,Van Zandt,TX,4465,1306
27718,Virginia,Duluth,Saint Louis,MN,4466,692
44533,Centre,,Cherokee,AL,4467,981
20681,Strasburg,,Shenandoah,VA,4468,1135
17582,Cornelius,Portland,Washington,OR,4469,1646
43044,Summit,Seattle,Pierce,WA,4470,1680
6863,Ruidoso,,Lincoln,NM,4471,1151
45444,Gladstone,Portland,Clackamas,OR,4472,1802
45296,Floyds Knobs,Louisville,Floyd,IN,4473,1398
51599,Cross Lanes,Charleston,Kanawha,WV,4474,920
35236,Budd Lake,New York,Morris,NJ,4475,2262
50965,Benson,Sierra Vista,Cochise,AZ,4476,808
51158,Brookings,Brookings,Curry,OR,4477,1472
398305,Lower Windsor Township,York,York,PA,4478,1229
26908,Saint Francis,Milwaukee,Milwaukee,WI,4479,1213
29308,Wilmington,Chicago,Will,IL,4480,1428
30441,Bessemer City,Charlotte,Gaston,NC,4481,889
38967,Hereford,Sierra Vista,Cochise,AZ,4482,1026
5263,Imlay City,Detroit,Lapeer,MI,4483,1157
28431,Kelseyville,Clearlake,Lake,CA,4484,1407
7359,Tahlequah,Tahlequah,Cherokee,OK,4485,907
396599,Highland Park,Dallas-Fort Worth,Dallas,TX,4486,9737
53775,Pace,Pensacola,Santa Rosa,FL,4487,1239
31882,Grove,,Delaware,OK,4488,1019
398744,Town of Merton,Milwaukee,Waukesha,WI,4489,2438
397244,Allegheny Township,Pittsburgh,Westmoreland,PA,4490,972
3887,Bulverde,San Antonio,Comal,TX,4491,2055
32065,Holt,Lansing,Ingham,MI,4492,1043
50386,Clyde,Fremont,Sandusky,OH,4493,1036
56247,Richmond Heights,St. Louis,Saint Louis,MO,4494,1324
14762,Big Stone Gap,Big Stone Gap,Wise,VA,4495,1031
397220,Long Hill Township,New York,Morris,NJ,4496,2855
10575,Broussard,Lafayette,Lafayette,LA,4497,1401
52072,Fort Meade,Lakeland,Polk,FL,4498,917
44601,Circleville,Columbus,Pickaway,OH,4499,1093
39684,Maynard,Boston,Middlesex,MA,4500,2289
10505,Bowie,,Montague,TX,4501,1150
398918,Bath Township,Lansing,Clinton,MI,4502,1331
48052,Tumwater,Olympia,Thurston,WA,4503,1459
3752,Boonton,New York,Morris,NJ,4504,2345
12265,Lake Forest Park,Seattle,King,WA,4505,2507
11557,Fulton,Tupelo,Itawamba,MS,4506,969
44036,Barrington,Boston,Strafford,NH,4507,1921
4184,Commerce,Dallas-Fort Worth,Hunt,TX,4508,955
55220,Willowbrook,Chicago,Du Page,IL,4509,1661
13042,Northfield,Atlantic City,Atlantic,NJ,4510,1646
43440,Beaver Falls,Pittsburgh,Beaver,PA,4511,735
18522,Hazlehurst,Jackson,Copiah,MS,4512,842
40466,Putnam Valley,New York,Putnam,NY,4513,2483
54046,Rainbow City,Gadsden,Etowah,AL,4514,1058
17621,Cresskill,New York,Bergen,NJ,4515,2998
32956,Morrisville,Philadelphia,Bucks,PA,4516,1500
251336,Minnehaha,Portland,Clark,WA,4517,1633
42468,Floral City,Homosassa Springs,Citrus,FL,4518,1150
3427,Aransas Pass,Corpus Christi,San Patricio,TX,4519,1224
28752,Douglas,Worcester,Worcester,MA,4520,1670
4144,Clyde,Asheville,Haywood,NC,4521,1176
397988,Athens Township,Sayre,Bradford,PA,4522,1153
24387,Diamondhead,Gulfport,Hancock,MS,4523,1196
45661,Harrah,Oklahoma City,Oklahoma,OK,4524,1024
397128,East Nottingham Township,Philadelphia,Chester,PA,4525,1726
18321,Gonzales,,Gonzales,TX,4526,1254
31814,Graham,Burlington,Alamance,NC,4527,838
51733,Dos Palos,Merced,Merced,CA,4528,1045
29270,Saltillo,Tupelo,Lee,MS,4529,1182
47399,Riverdale,Washington,Prince Georges,MD,4530,1939
19114,Lower Gwynedd,Philadelphia,Montgomery,PA,4531,2236
23435,Alexandria,Alexandria,Douglas,MN,4532,1218
23111,Lynwood,Chicago,Cook,IL,4533,1540
56077,Monson,Springfield,Hampden,MA,4534,1519
398617,Fairview,Erie,Erie,PA,4535,1447
29352,Vashon,Seattle,King,WA,4536,2262
398490,Wallkill,New York,Orange,NY,4537,1726
53057,Lower Swatara,Harrisburg,Dauphin,PA,4538,1197
395869,Conning Towers-Nautilus Park,New London,New London,CT,4539,1565
29063,Rogersville,Springfield,Greene,MO,4540,957
397839,Lakeville,Boston,Plymouth,MA,4541,1986
10390,Beverly Hills,Homosassa Springs,Citrus,FL,4542,901
7949,Williamston,Greenville,Anderson,SC,4543,902
53563,Newcastle,Seattle,King,WA,4544,2750
199551,Blacklick Estates,Columbus,Franklin,OH,4545,941
51193,Burlington,Mount Vernon,Skagit,WA,4546,1471
399087,Schuylkill Township,Philadelphia,Chester,PA,4547,2469
3650,Bethalto,St. Louis,Madison,IL,4548,946
3885,Buhl,Twin Falls,Twin Falls,ID,4549,1026
47153,Plattsmouth,Omaha,Cass,NE,4550,1256
49831,Steger,Chicago,Will,IL,4551,1298
11104,Deville,Alexandria,Rapides,LA,4552,1128
18489,Hartsdale,New York,Westchester,NY,4553,2912
16132,Washington Terrace,Ogden,Weber,UT,4554,1094
49616,Perkasie,Philadelphia,Bucks,PA,4555,1580
397739,Town of Palmer,Springfield,Hampden,MA,4556,1421
45903,Itasca,Chicago,Du Page,IL,4557,1954
13791,Shallotte,Myrtle Beach,Brunswick,NC,4558,1172
35088,Centralia,Columbia,Boone,MO,4559,928
10961,Corte Madera,San Francisco,Marin,CA,4560,4604
397588,Town of Pawling,New York,Dutchess,NY,4561,1861
5213,Hornell,Corning,Steuben,NY,4562,1082
8679,Finksburg,Baltimore,Carroll,MD,4563,1890
12037,Independence,,Buchanan,IA,4564,972
22067,Griswold,New London,New London,CT,4565,1467
39622,Marble Falls,,Burnet,TX,4566,1507
31733,Germantown,Dayton,Montgomery,OH,4567,1191
36482,Troutman,Charlotte,Iredell,NC,4568,1151
45338,Franklin,Concord,Merrimack,NH,4569,1186
22112,Dudley,Goldsboro,Wayne,NC,4570,791
114822,East Foothills,San Jose,Santa Clara,CA,4571,3293
23347,Weston,,Lewis,WV,4572,870
206622,Cedar Hills,Portland,Washington,OR,4573,1847
25710,Magalia,Chico,Butte,CA,4574,1182
5596,Leicester,Asheville,Buncombe,NC,4575,1312
49526,Mansfield,Philadelphia,Burlington,NJ,4576,1967
10871,Closter,New York,Bergen,NJ,4577,3164
29362,Winnsboro,,Wood,TX,4578,1220
37050,Ada,,Hardin,OH,4579,996
399157,Hampton Township,Bay City,Bay,MI,4580,1008
4845,Garden City,Savannah,Chatham,GA,4581,1072
13742,Scott Depot,Huntington,Putnam,WV,4582,1178
38517,Fife,Seattle,Pierce,WA,4583,1693
26898,Saint Albans,Charleston,Kanawha,WV,4584,924
183055,Myrtle Grove,Wilmington,New Hanover,NC,4585,1479
8235,Clarkesville,Cornelia,Habersham,GA,4586,1160
42845,Lindon,Provo,Utah,UT,4587,1703
398081,Dunbar Township,Pittsburgh,Fayette,PA,4588,952
395574,Town of Adams,Pittsfield,Berkshire,MA,4589,1310
397386,Town of Waterford,Albany,Saratoga,NY,4590,1421
57110,Bakersville,,Mitchell,NC,4591,1017
22888,Saint Amant,Baton Rouge,Ascension,LA,4592,1448
398556,Town of Hanson,Boston,Plymouth,MA,4593,2007
3304,Absecon,Atlantic City,Atlantic,NJ,4594,1533
43749,Tonganoxie,Kansas City,Leavenworth,KS,4595,1334
45576,Grimes,Des Moines,Polk,IA,4596,1512
35344,Berryville,Washington,Clarke,VA,4597,1728
18689,Indiantown,Port St. Lucie,Martin,FL,4598,1383
46110,Lake Park,Miami-Fort Lauderdale,Palm Beach,FL,4599,1597
54738,Triangle,Washington,Prince William,VA,4600,1864
26015,Mount Rainier,Washington,Prince Georges,MD,4601,1995
396954,Caln Township,Philadelphia,Chester,PA,4602,1495
399067,Niagara,Buffalo,Niagara,NY,4603,973
397234,Southampton Township,Chambersburg,Franklin,PA,4604,1190
395746,Plainville,Boston,Norfolk,MA,4605,2244
28140,Castle Shannon,Pittsburgh,Allegheny,PA,4606,1092
6129,Nebraska City,,Otoe,NE,4607,1077
125589,Orlovista,Orlando,Orange,FL,4608,1091
171005,Saint Anthony,Minneapolis-St Paul,Hennepin,MN,4609,1711
396672,Florence-Roebling,Philadelphia,Burlington,NJ,4610,1568
160573,Marlton,Washington,Prince Georges,MD,4611,1952
20855,Tuckahoe,New York,Westchester,NY,4612,3474
396934,Town of Skowhegan,,Somerset,ME,4613,956
15423,Flowood,Jackson,Rankin,MS,4614,1454
49201,Huron,Sandusky,Erie,OH,4615,1301
22307,Red Springs,Lumberton,Robeson,NC,4616,760
35781,Morganville,New York,Monmouth,NJ,4617,2699
12364,Lenoir City,Knoxville,Loudon,TN,4618,903
27232,Spruce Pine,,Mitchell,NC,4619,1052
27810,Waynesville,Fort Leonard Wood,Pulaski,MO,4620,952
17472,Clermont,Orlando,Lake,FL,4621,1468
27859,West Frankfort,,Franklin,IL,4622,931
34845,Willcox,Sierra Vista,Cochise,AZ,4623,732
52380,Haledon,New York,Passaic,NJ,4624,1564
32032,Highland Heights,Cleveland,Cuyahoga,OH,4625,1990
45697,Hayes,Virginia Beach,Gloucester,VA,4626,1291
10368,Berkeley,St. Louis,Saint Louis,MO,4627,797
47238,Princess Anne,Salisbury,Somerset,MD,4628,1250
4355,Des Peres,St. Louis,Saint Louis,MO,4629,2372
25774,Martinsville,Indianapolis,Morgan,IN,4630,882
56870,Spotswood,New York,Middlesex,NJ,4631,2138
397334,Town of Alden,Buffalo,Erie,NY,4632,1415
44095,Bedminster,New York,Somerset,NJ,4633,2161
207441,Rockcreek,Portland,Washington,OR,4634,1972
18878,La Pine,Bend,Deschutes,OR,4635,1354
8267,Crystal Springs,Jackson,Copiah,MS,4636,853
23749,Bluefield,Bluefield,Tazewell,VA,4637,974
41948,Bradley,Kankakee,Kankakee,IL,4638,1086
9839,Clear Lake,Mason City,Cerro Gordo,IA,4639,996
19446,Monticello,Minneapolis-St Paul,Wright,MN,4640,1342
40578,River Grove,Chicago,Cook,IL,4641,1623
42938,Monmouth,Salem,Polk,OR,4642,1429
252247,Waller,Seattle,Pierce,WA,4643,1681
36618,Hillsboro,St. Louis,Jefferson,MO,4644,1171
53536,New Lexington,Columbus,Perry,OH,4645,839
56678,Wadesboro,,Anson,NC,4646,756
37449,Bladenboro,,Bladen,NC,4647,766
396736,Town of Newfane,Buffalo,Niagara,NY,4648,1008
397553,Jackson Township,Lebanon,Lebanon,PA,4649,1069
18668,Hurricane,St. George,Washington,UT,4650,1291
15214,Georgetown,Boston,Essex,MA,4651,2408
43328,Upper Saddle River,New York,Bergen,NJ,4652,3908
19984,Pleasant Hill,Des Moines,Polk,IA,4653,1435
10117,Amery,,Polk,WI,4654,1137
125692,Pebble Creek,Tampa,Hillsborough,FL,4655,1707
33092,New Richmond,Cincinnati,Clermont,OH,4656,1349
28595,Leesburg,Orlando,Lake,FL,4657,1230
42199,Kingston,Bremerton,Kitsap,WA,4658,1802
50649,Addison,Dallas-Fort Worth,Dallas,TX,4659,2150
28061,Youngsville,Raleigh,Franklin,NC,4660,1251
396606,Vinings,Atlanta,Cobb,GA,4661,2292
3618,Bellevue,Pittsburgh,Allegheny,PA,4662,1030
398200,Town of Litchfield,Torrington,Litchfield,CT,4663,1664
20353,Santa Fe,Houston,Galveston,TX,4664,1558
33424,Pine Hill,Philadelphia,Camden,NJ,4665,1469
30391,Beecher,Chicago,Will,IL,4666,1540
49909,Winchester,Tullahoma,Franklin,TN,4667,1105
39166,Jersey Village,Houston,Harris,TX,4668,1913
8350,Collingswood,Philadelphia,Camden,NJ,4669,1658
9848,North Londonderry,Lebanon,Lebanon,PA,4670,1216
13166,Palm Beach,Miami-Fort Lauderdale,Palm Beach,FL,4671,4532
44310,Brigantine,Atlantic City,Atlantic,NJ,4672,1421
25175,Honea Path,Greenville,Anderson,SC,4673,849
24956,Greensburg,Greensburg,Decatur,IN,4674,927
25873,Mexia,,Limestone,TX,4675,1080
34750,West Long Branch,New York,Monmouth,NJ,4676,2291
397513,Lebanon Township,New York,Hunterdon,NJ,4677,2229
398366,Bedford Township,,Bedford,PA,4678,1140
7981,Winters,Sacramento,Yolo,CA,4679,1881
184332,St. Stephens,Hickory,Catawba,NC,4680,893
49220,Gray Court,Greenville,Laurens,SC,4681,1060
17382,Chamblee,Atlanta,Dekalb,GA,4682,1833
272593,Hardyston,New York,Sussex,NJ,4683,1791
48346,Wasilla,Anchorage,Matanuska Susitna,AK,4684,1557
396720,Madison Township,Adrian,Lenawee,MI,4685,900
3627,Belton,Greenville,Anderson,SC,4686,854
34217,Sylvester,Albany,Worth,GA,4687,885
15363,Devine,San Antonio,Medina,TX,4688,1186
20902,Upper Makefield,Philadelphia,Bucks,PA,4689,3284
28346,Bushnell,The Villages,Sumter,FL,4690,1107
47656,Sheffield,Florence,Colbert,AL,4691,754
45459,Glendive,,Dawson,MT,4692,987
20640,Statham,Atlanta,Barrow,GA,4693,1181
45130,Elkton,Harrisonburg,Rockingham,VA,4694,1058
33366,Pearl River,New Orleans,Saint Tammany,LA,4695,1313
397957,Girard Township,Erie,Erie,PA,4696,950
18564,High Springs,Gainesville,Alachua,FL,4697,1226
26084,Nesbit,Memphis,DeSoto,MS,4698,1502
33203,Oak Grove,Kansas City,Jackson,MO,4699,968
24513,East York,York,York,PA,4700,1266
27341,Swansea,St. Louis,Saint Clair,IL,4701,1225
10430,Blaine,Bellingham,Whatcom,WA,4702,1444
124342,Fairview Shores,Orlando,Orange,FL,4703,1290
15742,Riverside,Philadelphia,Burlington,NJ,4704,1525
13669,Saint Pauls,Lumberton,Robeson,NC,4705,789
32437,Latrobe,Pittsburgh,Westmoreland,PA,4706,778
41938,Charlton,Worcester,Worcester,MA,4707,1700
18567,Highland,Provo,Utah,UT,4708,2287
194103,Croton-on-Hudson,New York,Westchester,NY,4709,2924
399098,Brighton Township,Pittsburgh,Beaver,PA,4710,1115
3836,Brooklyn,Worcester,Windham,CT,4711,1369
396091,Chevy Chase,Washington,Montgomery,MD,4712,4450
51352,Chappaqua,New York,Westchester,NY,4713,4817
48650,Carnegie,Pittsburgh,Allegheny,PA,4714,1008
6763,Ridgeville,Charleston,Dorchester,SC,4715,1307
44828,Cut Off,Houma,Lafourche,LA,4716,1111
8900,Nashville,,Howard,AR,4717,829
14164,Toronto,Weirton,Jefferson,OH,4718,725
42536,Old Saybrook,Hartford,Middlesex,CT,4719,1776
102387,Meadow Lakes,Anchorage,Matanuska Susitna,AK,4720,1516
56048,Harrisburg,Charlotte,Cabarrus,NC,4721,1607
56398,Pleasant Hills,Pittsburgh,Allegheny,PA,4722,1299
36612,Amherst,Cleveland,Lorain,OH,4723,1161
24321,Davidsonville,Baltimore,Anne Arundel,MD,4724,2798
36230,Whitney,,Hill,TX,4725,1160
395667,Millstone Township,New York,Monmouth,NJ,4726,2784
28274,Brookhaven,Philadelphia,Delaware,PA,4727,1511
26239,Oak Grove,Minneapolis-St Paul,Anoka,MN,4728,1610
21260,Weston,Wausau,Marathon,WI,4729,1106
51470,Coeburn,Big Stone Gap,Wise,VA,4730,936
395473,Millis,Boston,Norfolk,MA,4731,2315
129521,Irondale,Atlanta,Clayton,GA,4732,909
398660,New Britain Township,Philadelphia,Bucks,PA,4733,2070
54128,Richland Hills,Dallas-Fort Worth,Tarrant,TX,4734,1330
35035,Deatsville,Montgomery,Elmore,AL,4735,1126
9717,Swarthmore,Philadelphia,Delaware,PA,4736,1815
41698,Whiting,Chicago,Lake,IN,4737,1140
398050,Town of Winchendon,Worcester,Worcester,MA,4738,1431
272436,Shawangunk,Kingston,Ulster,NY,4739,1437
8154,Boerne,San Antonio,Kendall,TX,4740,1970
50558,Waimanalo,Urban Honolulu,Honolulu,HI,4741,2570
27783,Washington,Iowa City,Washington,IA,4742,993
398794,Town of Milton,Janesville,Rock,WI,4743,993
27351,Swissvale,Pittsburgh,Allegheny,PA,4744,929
16431,Anaconda,,Deer Lodge,MT,4745,828
37970,Colorado City,,Mitchell,TX,4746,977
5799,Maplewood,St. Louis,Saint Louis,MO,4747,1126
396946,Town of Boxford,Boston,Essex,MA,4748,2954
10198,Atascosa,San Antonio,Bexar,TX,4749,1245
40561,Richmond Heights,Miami-Fort Lauderdale,Miami-Dade,FL,4750,1723
39155,Jefferson,,Marion,TX,4751,1296
397969,Carneys Point Township,Philadelphia,Salem,NJ,4752,1248
47102,Pine Castle,Orlando,Orange,FL,4753,1237
12331,Laughlin,Las Vegas,Clark,NV,4754,1040
24557,Elba,Enterprise,Coffee,AL,4755,836
25015,Hamilton,Boston,Essex,MA,4756,2503
46577,Monona,Madison,Dane,WI,4757,1543
397008,Polk Township,East Stroudsburg,Monroe,PA,4758,1187
25837,Mead,Spokane,Spokane,WA,4759,1402
112014,Gold Canyon,Phoenix,Pinal,AZ,4760,1340
243145,Dumbarton,Richmond,Henrico,VA,4761,1171
32570,Lopatcong,Allentown,Warren,NJ,4762,1700
7777,Waterford,Modesto,Stanislaus,CA,4763,1292
5610,Leon Valley,San Antonio,Bexar,TX,4764,1307
26866,Roy,Seattle,Pierce,WA,4765,1674
224571,Rapid Valley,Rapid City,Pennington,SD,4766,1236
3809,Bridgeville,Salisbury,Sussex,DE,4767,1151
28254,Briarcliff Manor,New York,Westchester,NY,4768,4186
397498,Maurice River Township,Vineland,Cumberland,NJ,4769,1284
5422,Kill Devil Hills,Kill Devil Hills,Dare,NC,4770,1317
25898,Millersburg,,Holmes,OH,4771,1158
9208,Salida,Modesto,Stanislaus,CA,4772,1451
13972,Springville,Birmingham,Saint Clair,AL,4773,1306
25987,Morris,Chicago,Grundy,IL,4774,1287
398650,East Huntingdon Township,Pittsburgh,Westmoreland,PA,4775,902
20271,Runnemede,Philadelphia,Camden,NJ,4776,1510
31262,Doylestown,Wooster,Wayne,OH,4777,1199
42658,Navarre,Canton,Stark,OH,4778,937
6814,Rodeo,San Francisco,Contra Costa,CA,4779,2454
38243,Dublin,Blacksburg,Pulaski,VA,4780,1071
14718,Woodville,,Tyler,TX,4781,1147
395690,Town of Palmyra,Rochester,Wayne,NY,4782,1321
41866,Blackfoot,Blackfoot,Bingham,ID,4783,834
5967,Milltown,New York,Middlesex,NJ,4784,2178
51852,Edgewood,Seattle,Pierce,WA,4785,1806
41969,Brentwood,St. Louis,Saint Louis,MO,4786,1247
124815,Indian Harbour Beach,Melbourne,Brevard,FL,4787,1698
396634,Kennedy Township,Pittsburgh,Allegheny,PA,4788,1368
26587,Port Clinton,Port Clinton,Ottawa,OH,4789,1136
395505,La Grange,New York,Dutchess,NY,4790,1949
32490,Liberty Hill,Austin,Williamson,TX,4791,1690
37716,Camp Hill,Harrisburg,Cumberland,PA,4792,1445
55924,Greensburg,,Green,KY,4793,843
38917,Hastings on Hudson,New York,Westchester,NY,4794,4063
396647,White Oak,Pittsburgh,Allegheny,PA,4795,952
397433,Exeter Township,Scranton,Luzerne,PA,4796,1106
21210,West Boylston,Worcester,Worcester,MA,4797,1748
51824,Eastchester,New York,Westchester,NY,4798,3855
5901,Mendota Heights,Minneapolis-St Paul,Dakota,MN,4799,2166
6635,Pryor,,Mayes,OK,4800,851
54157,River Rouge,Detroit,Wayne,MI,4801,759
39069,Hulbert,Tulsa,Wagoner,OK,4802,932
399140,Deerpark,New York,Orange,NY,4803,1490
217002,West Manheim,York,York,PA,4804,1386
237051,Rendon,Dallas-Fort Worth,Tarrant,TX,4805,1684
20401,Seabrook,Boston,Rockingham,NH,4806,1893
38476,Fairless Hills,Philadelphia,Bucks,PA,4807,1640
33799,Saint Francisville,Baton Rouge,West Feliciana,LA,4808,1404
27264,Sterling,Worcester,Worcester,MA,4809,1857
23907,Caldwell,New York,Essex,NJ,4810,2351
13827,Shorewood,Minneapolis-St Paul,Hennepin,MN,4811,2438
398296,Town of Middlebury,,Addison,VT,4812,1488
54436,Slingerlands,Albany,Albany,NY,4813,2407
48522,Wimauma,Tampa,Hillsborough,FL,4814,1486
16180,Somerville,Memphis,Fayette,TN,4815,1146
57023,Rochester,Olympia,Thurston,WA,4816,1444
30748,Capitola,Santa Cruz,Santa Cruz,CA,4817,2850
4344,Delphos,Lima,Allen,OH,4818,923
26607,Poteau,Fort Smith,LeFlore,OK,4819,824
24485,East Earl,Lancaster,Lancaster,PA,4820,1159
396999,Chippewa Township,Pittsburgh,Beaver,PA,4821,1089
28578,Glencoe,Chicago,Cook,IL,4822,5609
397132,Town of Orange,Greenfield Town,Franklin,MA,4823,1611
14515,Weldon Spring,St. Louis,Saint Charles,MO,4824,2337
25711,Magnolia,Dover,Kent,DE,4825,1329
29895,Clayton,Dover,Kent,DE,4826,1273
31135,Cullowhee,Cullowhee,Jackson,NC,4827,1234
398962,Upper Uwchlan Township,Philadelphia,Chester,PA,4828,2479
20304,Saint James,Rolla,Phelps,MO,4829,686
27392,Terry,Jackson,Hinds,MS,4830,1219
53398,Montpelier,Barre,Washington,VT,4831,1487
25761,Marlin,Waco,Falls,TX,4832,1107
50180,Westville,Michigan City,La Porte,IN,4833,1221
10258,Barnhart,St. Louis,Jefferson,MO,4834,1201
4427,Dublin,Stephenville,Erath,TX,4835,1151
47029,Pauls Valley,,Garvin,OK,4836,793
157774,Coral Hills,Washington,Prince Georges,MD,4837,1659
398667,Town of Waterloo,Seneca Falls,Seneca,NY,4838,1230
55241,Winslow,Augusta,Kennebec,ME,4839,1085
396718,Northwest Harborcreek,Erie,Erie,PA,4840,1162
15144,Keyser,Cumberland,Mineral,WV,4841,972
46414,Marine City,Detroit,Saint Clair,MI,4842,1002
26308,Oradell,New York,Bergen,NJ,4843,2990
21935,Glenside,Philadelphia,Montgomery,PA,4844,1774
57254,Hawthorne,Palatka,Putnam,FL,4845,1048
9403,Thousand Palms,Riverside,Riverside,CA,4846,1651
33236,Old Orchard Beach,Portland,York,ME,4847,1400
18609,Holtville,El Centro,Imperial,CA,4848,1093
43689,Port Townsend,,Jefferson,WA,4849,1573
32047,Hinckley,Cleveland,Medina,OH,4850,1589
33825,Saline,Ann Arbor,Washtenaw,MI,4851,1672
39554,Lyndon,Louisville,Jefferson,KY,4852,1252
6135,Nevada,Ames,Story,IA,4853,1173
46657,Mulvane,Wichita,Sedgwick,KS,4854,1040
23547,Audubon,Philadelphia,Montgomery,PA,4855,2064
37722,Campbell,Youngstown,Mahoning,OH,4856,614
398133,Windsor Township,Lansing,Eaton,MI,4857,1186
48368,Waverly,,Humphreys,TN,4858,900
216985,West Lampeter,Lancaster,Lancaster,PA,4859,1291
44261,Booneville,,Prentiss,MS,4860,879
43660,Fairwood,Spokane,Spokane,WA,4861,1414
10375,Bernardsville,New York,Somerset,NJ,4862,2961
19740,Oelwein,,Fayette,IA,4863,733
38636,Galena Park,Houston,Harris,TX,4864,1154
27419,Tickfaw,Hammond,Tangipahoa,LA,4865,1172
17792,Dobson,Mount Airy,Surry,NC,4866,987
38588,Fostoria,Tiffin,Seneca,OH,4867,801
15596,Myrtle Creek,Roseburg,Douglas,OR,4868,889
38925,Havana,Tallahassee,Gadsden,FL,4869,1148
396477,Comstock Township,Kalamazoo,Kalamazoo,MI,4870,1021
397228,Town of Williamstown,Pittsfield,Berkshire,MA,4871,1592
397734,Plymouth Township,Scranton,Luzerne,PA,4872,770
6556,Pollock,Alexandria,Grant,LA,4873,1141
396916,Town of Farmington,,Franklin,ME,4874,1020
17542,Colusa,,Colusa,CA,4875,1332
5190,Hollis,Manchester,Hillsborough,NH,4876,2670
15329,Fairdale,Louisville,Jefferson,KY,4877,903
